guess,guess_pool_shrink,solution_pool_shrink
MILKS,0.8939389640688136,0.8786714496965513
SYLIS,0.8939369660787913,0.8711162528164054
MUDIR,0.8939351678877715,0.8940550172832824
PERKY,0.893933902494091,0.8976398639728693
APHID,0.8939329700987473,0.8944420135374053
OBANG,0.8939319378039026,0.8920877552258024
AFARS,0.8939285412208652,0.8806848005075362
PEPLA,0.8939250447383266,0.8982309942202465
WANTY,0.8939162535822297,0.9033164310138125
RIFTY,0.8939079952234719,0.9035800885389212
EMOTE,0.8938884482210895,0.8918065578511818
COACT,0.8938781585724762,0.9002620714748868
ORDOS,0.8938703997112236,0.880039931146761
EDILE,0.8938537164945399,0.8932560211597759
SANGA,0.8938531170975332,0.8699196245725828
GIPSY,0.893852917298531,0.8716142725860547
CUZES,0.8938471231274671,0.8832627851974867
MIREX,0.8938077627240331,0.8988579505432222
CONKS,0.8937955416850648,0.8802698151318521
SCHWA,0.893783387245764,0.8724836147017525
AXMEN,0.8937818221535802,0.8948810695576319
ARDRI,0.8937740632923279,0.8944321240477868
SNAGS,0.893745025837341,0.8667126310240753
SCHMO,0.8937382326712661,0.8688905578698413
DENCH,0.8937366342792483,0.9026667102053002
ZAXES,0.8937275101248146,0.8747979418665944
VEINY,0.8937244465401141,0.8966126632115653
REPRO,0.8937186856688837,0.8981955413329351
CAUSA,0.893707863222931,0.8776351058222037
FROND,0.89370623153108,0.8956147577308287
BURPS,0.8937015362545279,0.8825033470324533
APSIS,0.8936958419829651,0.872082810480993
BLIVE,0.8936926784987635,0.8949646637340287
NEEMS,0.8936595451642314,0.8783549860287634
JODEL,0.8936376671734899,0.8955707215129052
NOTUM,0.8936279103222159,0.8981835993077357
LOOED,0.8936251797358524,0.8964954820892946
YTOST,0.893623215045664,0.8734093082488606
YARTA,0.8936161887807533,0.9039915286258742
JIRDS,0.8936111272060308,0.8805679925735531
AVOWS,0.8936042341404548,0.8751664653004865
CHURL,0.893603767942783,0.9056654646893908
URDEE,0.8935997719627389,0.8960590383870802
MAUND,0.8935941442908436,0.8934799341322672
KYTHE,0.8935926790981604,0.8943968577546193
WORKS,0.8935890494162874,0.8772697544887554
WASPY,0.8935871513257665,0.8751690776184989
SERES,0.8935750967859667,0.8721055749665296
FANKS,0.8935632753450031,0.877013187541109
DINGS,0.8935628091473312,0.8791599531648698
SIKAS,0.8935627425476637,0.8626682029584501
SCHAV,0.8935573146747705,0.8726103121253541
JOKES,0.8935444609389622,0.8734460672951779
KILPS,0.8935417303525985,0.8772945715098732
FIEND,0.8935154234839753,0.893684814502097
OUPHS,0.8935015041534883,0.8767211677061516
PALAS,0.8934973749741094,0.8789856742346142
DWAMS,0.8934729994958406,0.8717191384948384
HALLS,0.8934326400973953,0.8836906455690888
POMBE,0.8934268459263315,0.8887622743960182
MAJOR,0.8934051344347584,0.8930225918859536
SCULK,0.8934024038483952,0.8710511314602392
RADII,0.8933997065618656,0.8944836240314596
HESTS,0.8933882181192386,0.8792754549398466
DIAZO,0.8933637094416349,0.8858988006661411
ANION,0.8933531866941856,0.8917050506369858
FAKED,0.8933431967440754,0.8914382210114336
BOWAT,0.893337702271515,0.8968664312470552
BYKES,0.8933195205623142,0.877627642056454
MONGS,0.8933027041462955,0.8791933535165999
PAGOD,0.8932926142966842,0.8941561513091912
ZARFS,0.8932893842128155,0.8816039632596131
PILAF,0.8932792277635363,0.8979477443100449
SIXMO,0.8932782287685256,0.8620196017148001
DOUKS,0.8932774961721841,0.8719779445722097
KETES,0.8932743659878161,0.8795129892848312
VARVE,0.893264176238704,0.8955468374625063
REDID,0.8932454950319978,0.8956791327104198
BELOW,0.893225115533773,0.896854302627712
RIPER,0.8932195877613789,0.8995615970592763
CANNS,0.8932195877613787,0.8849997900815884
LOWPS,0.8931954120821123,0.8817064034445279
YACHT,0.8931924483969127,0.9059994682066902
BAUKS,0.8931869206245184,0.8732492104735293
SMOKY,0.893162844844753,0.8565801958305539
MYSID,0.8931547529851636,0.8728609080604004
RAREE,0.8931344400866061,0.8960194804286068
MONTY,0.8931331413930919,0.8991762801524475
PIPAS,0.8931148597843902,0.8742150217615419
FAUVE,0.893113894089213,0.8956890222000383
MIXER,0.8931091322129938,0.8965382121482118
OONTS,0.8930880534182613,0.8828270878718472
KOSES,0.8930838576392149,0.8720091057942146
ORMER,0.893078629565324,0.8952046238028819
AIGAS,0.8930669080238613,0.8784926925068456
REMIX,0.8930391026627214,0.895268998782473
YOKED,0.8930364386760252,0.8904856579076268
RALLY,0.8930290461129435,0.8985483908587528
VALID,0.8930260158280771,0.8952878447909911
STUMP,0.8929833587411063,0.8637944852100816
MIDGE,0.8929736684894996,0.8876619287303668
TAHAS,0.892969839008624,0.8792334712575045
SKIRR,0.8929696392096219,0.8680214023482874
SHAYA,0.8929405018551339,0.8633543096249925
HECKS,0.892925783328638,0.877793151061954
DETOX,0.8929101990064663,0.8949756727885094
PACKS,0.8929085340147811,0.8732799985072469
UMBLE,0.8928912847009243,0.8928145394156805
FEMUR,0.8928829597424991,0.8983491083132357
SHTUM,0.8928626468439417,0.8665517868721689
FONDA,0.8928575186695518,0.8943929392776009
SONNY,0.8928293470102411,0.8655661966049196
IRIDS,0.8928236194388444,0.8791086397753407
FIERE,0.8928167929729359,0.8951452868651718
ANURA,0.892811331800209,0.8983533999785417
SILDS,0.8928014750494336,0.8676957955674561
FURCA,0.8927961803758753,0.9032276122013909
TOSSY,0.8927938826873497,0.8737315563351044
TEUGH,0.892782860442395,0.9023911106549919
VIRTU,0.8927772660703333,0.9042736589712134
PASTS,0.8927686747132385,0.8752075160121099
TITAN,0.8927502932050358,0.8996224267501364
COALA,0.8927295807084741,0.8981438547551185
ODORS,0.8927242194352483,0.8776655206676339
GUSTY,0.8927158611769892,0.881324072043999
BUDOS,0.8927064040242184,0.8747729382513331
HERTZ,0.8927030074411808,0.9030949437651898
IMAMS,0.8927029408415135,0.8706689866538537
QUINE,0.8926750022810387,0.8919616175846323
GLADY,0.8926733705891872,0.8904229622753289
CEDES,0.8926696743076464,0.8856694764634812
FROWS,0.8926643463342545,0.8806963693444482
JOLED,0.8926445662330361,0.8951986527902821
HUDNA,0.8926409698509966,0.8972627572083649
GAMIN,0.8926370404706198,0.8938516296666028
HUMOR,0.8926350757804316,0.8971571449230066
BEGIN,0.8926163612738918,0.8948075514649972
FRORE,0.8926156286775504,0.8922019508417727
INPUT,0.8926146962822067,0.8992512909982321
BIPED,0.8925812632491712,0.8919728132332568
BIBES,0.8925676103173541,0.8800789293228031
WELKT,0.8925531248896944,0.8979604327118194
LOSSY,0.8925524255931865,0.8743019746325261
PLAPS,0.8925339108856492,0.8744014293111411
AROMA,0.8924967482712393,0.8907575255750598
HINGS,0.8924848935304417,0.8824156477848943
SLUTS,0.8924737713859858,0.8720298177441701
QUIST,0.8924559892747894,0.8706520065867734
HAIKU,0.8924387732607664,0.8937116840587956
UNPAY,0.8924189598597142,0.8966518479817511
SANGS,0.8924185269618763,0.8681824330943373
WANLY,0.8924050405292275,0.8991296316165115
HOKED,0.8924022100433631,0.8937113108705083
PREEN,0.8923965823714676,0.8998474592874903
ARMOR,0.8923935853864347,0.8925450974721159
ODDER,0.8923873916173664,0.8939663850650047
KUBIE,0.8923716740958595,0.8886452798678913
CHELP,0.8923678779148178,0.9036202062798259
ADOWN,0.892363615536104,0.8901247848336279
TURRS,0.8923511280984663,0.8846476869323456
BAALS,0.8923439353343868,0.8750748475759088
NGOMA,0.8923393399573363,0.8903235075967142
DIKEY,0.8923339786841106,0.8893735568109196
ULMIN,0.8923210583486346,0.8963842719796239
CALMY,0.8923085709109967,0.8982880920282317
NOCKS,0.8922931863878272,0.8780489716330253
WOMEN,0.8922916878953107,0.8943214737205473
DOVEN,0.8922611186479735,0.894682906576977
NAAMS,0.8922605858506343,0.8730851942211794
LAWNY,0.8922550913780738,0.8984963310926486
STULL,0.8922527936895484,0.8721492379961655
TOTED,0.8922403395517444,0.8973321702298372
SHILL,0.8922386745600593,0.8715528831127636
SUPES,0.8922363102718666,0.8647847403309247
IMPED,0.8922328803889952,0.8896034407960106
PYNED,0.8922041426325116,0.8962374223884984
MAROR,0.8922039428335096,0.8943834229762699
SPUES,0.8922002465519687,0.864409312913714
GLOZE,0.892178634959897,0.891408925730866
POKED,0.8921591878570159,0.8907246850057611
KITHS,0.8921579890630025,0.8766317891112987
GRIND,0.8921576560646656,0.8928880575083152
WEEST,0.8921568235688232,0.8743756793193047
GAVOT,0.89213691026827,0.8981905032910543
HORAH,0.8921246892293019,0.8992637928058628
REORG,0.8921208930482601,0.896267464045641
NIKAH,0.8921110362974847,0.8942119429581702
WHEYS,0.8921048092285826,0.8777358666598248
MOTTE,0.8921011462468758,0.8919966972836557
KSARS,0.892087526614892,0.8718665478683951
MURID,0.892075738473762,0.8932409070341327
FORZE,0.8920670472171663,0.8916569093479
FLOGS,0.8920640169322994,0.8837339354104371
DUXES,0.8920287524084105,0.8761604523042045
LOXED,0.8920270874167253,0.8951180441201853
RONIN,0.8920043103304743,0.8967533551959471
LABEL,0.892000747248268,0.8950129916172581
MOHUR,0.8919911235963287,0.8970086159845874
CONNE,0.8919505310990475,0.8948368467455647
KUDOS,0.891948066911354,0.8700207585984914
BAGHS,0.8919427389379618,0.8811348655822437
BLUSH,0.8919387429579179,0.8776959355130639
PONKS,0.891930917496998,0.8727222686115995
PINGS,0.8919208276473869,0.8780364698253946
PENNA,0.8919174310643493,0.8960129496335757
BRIER,0.8919004481491619,0.8970819474830783
GROSS,0.8919001151508247,0.8752440884642836
CHINO,0.8918867952173446,0.8994809883891794
PIPER,0.8918760726708931,0.8975937752193648
BECKS,0.8918700454009932,0.8772790841959426
ARERE,0.8918658163221131,0.8917373314238534
CULMS,0.8918617537424018,0.8847712122555036
FIRKS,0.8918472350149084,0.8798928949614917
BRUSK,0.891820262149611,0.8711039376029183
YOUKS,0.8917837655318749,0.8727926146037907
JOUAL,0.8917823669388595,0.8947260098241817
GLOWS,0.8917811348450126,0.8810704906026524
UNCAP,0.8917783376589815,0.8989120628449077
TETHS,0.8917607220469542,0.8800393713643296
SCUFT,0.8917565928675752,0.8732814912603969
SELFS,0.8917488673061567,0.8714435389445302
PYLON,0.8917485010079861,0.8996884810770214
SWELL,0.8917246583270565,0.8696040938755136
HONKS,0.8917197299516687,0.8753226445987993
FLIPS,0.8917158005712921,0.8794527193764023
MOUPS,0.891704112329663,0.8706960428046965
LAUGH,0.8916970860647523,0.9009573212544724
POWAN,0.8916956208720693,0.8950988249233797
THETA,0.8916868297159725,0.8998108868353167
EPOCH,0.8916772393638666,0.8982615956598202
ALARM,0.891669746901284,0.8917498332314839
WIDEN,0.891668947705275,0.8926656372889736
BRAAI,0.8916671495142553,0.8923129743572998
CIRCA,0.8916574925624821,0.9010052759494143
TEGGS,0.8916457377211858,0.8818095900060177
SHTUP,0.8916343491780602,0.8643997966123832
WINED,0.8916307860958542,0.8929076498934081
HOORS,0.8915874963120435,0.8802123441355792
BUDIS,0.8915844660271766,0.8747893585359824
SYBBE,0.8915701137988515,0.8593485065471219
CIRCS,0.8915635537316127,0.8874747748041927
RUCKS,0.8915600905489077,0.8805614617785221
VEALE,0.8915482691079439,0.8917714781521581
BASIS,0.8915462378180884,0.8743596322229427
FRITH,0.8915305202965815,0.9022078752058366
FRIZE,0.8915296212010717,0.8912740181649399
ERNED,0.8915262579178679,0.8977626429194521
ROMEO,0.8915220288389878,0.8943645769677518
LINUM,0.8915219955391542,0.8963128064225703
HASTA,0.8915188653547864,0.8759010864444019
HENNA,0.8914976533607192,0.8982337931324026
BENES,0.89148956150113,0.8818241443492295
WISHT,0.8914863647170946,0.8766789974296657
KARKS,0.8914779065593346,0.8745833586012903
BRIAR,0.8914684494065638,0.8938534956080404
KEMPS,0.8914436743302904,0.8674952068629326
BUAZE,0.8914320859881625,0.8863294599498994
CROWN,0.8914320193884951,0.8983965032257463
HIJRA,0.8914250597232517,0.8972134963544168
KNOPS,0.891420131347864,0.870111629946494
DROUK,0.8914195319508574,0.8887772019275176
ZIRAM,0.891404913323863,0.8927229216911027
BALSA,0.8914010505431537,0.8716346113477228
GROWL,0.8913968547641073,0.8955337758724442
CHOKE,0.8913907275947063,0.8909170635679599
MUCRO,0.8913724459860047,0.8973237734933691
ENURN,0.8913681503074572,0.8974413278039267
HANDY,0.89134693831339,0.8969380833982528
YUKOS,0.8913415104404969,0.871631625841423
PALLS,0.8912984204556883,0.876812225648298
FAWNS,0.8912952236716529,0.8803810252415228
RIMER,0.8912915606899459,0.8964557375366774
BABEL,0.8912915273901123,0.8939766477429107
VANGS,0.8912677846086836,0.8813403057345045
SHOWY,0.8912667856136726,0.8612150077669811
BARMY,0.8912550973720437,0.8941190190745864
DRINK,0.8912522668861791,0.889271676408436
NIGHS,0.8912358500681647,0.8806605432688495
TUPEK,0.8912288571030876,0.8960155619515883
DOWNS,0.8912231295316912,0.8763177511673796
NAUCH,0.8912208984428331,0.9020593462674176
CHEFS,0.8912125068847405,0.8829879320237536
SKATS,0.8912046148241535,0.8597705825002683
BODGE,0.8912027167336324,0.8877298489986891
BEKAH,0.8911874654097979,0.891876717249229
HYLEG,0.8911855007196096,0.9034356646716644
MUSSE,0.8911765097645102,0.8630962499241961
PURTY,0.8911727468833021,0.9022795273570339
PIUMS,0.8911723805851315,0.8709210753420504
FUMER,0.8911679517072494,0.8974946937290375
NUDGE,0.891167085911573,0.8906052647537657
SHADS,0.8911473724100222,0.8609390350283856
ELECT,0.8911418446376278,0.9025220997438996
RUSTS,0.8911361170662314,0.8800974021430337
ROGUY,0.8911356175687257,0.8976853929439425
LEGER,0.8911348516725507,0.8997002365080771
MACKS,0.891127925307141,0.8708483036259907
SWACK,0.8910909624917335,0.860943886476123
PUREE,0.8910875992085295,0.8964605889844147
SLOOP,0.8910874327093611,0.8659440497459987
CHORD,0.8910764104644063,0.8992649123707251
HYPOS,0.8910646889229435,0.8759445628798941
MALAS,0.8910632237302607,0.8754331083318949
BLUNT,0.8910454749188983,0.8996638506500473
WAKED,0.8910447090227233,0.8884986168709096
PARKY,0.8910410127411824,0.8943698016037768
ASPIS,0.8910406797428454,0.870836361600791
TANTI,0.8910160711657408,0.8993104413417985
MADLY,0.8910092779996657,0.8885939664783622
DOTED,0.8909948258718395,0.8952242161879748
KAWED,0.8909845695230599,0.8884213668953999
HEMIC,0.8909836038278826,0.8978044400076504
SLOOM,0.8909817057373617,0.8631540941087563
WANKS,0.8909704836934045,0.872313627436803
SEERS,0.8909644231236707,0.8664805079092593
CUSEC,0.8909464079136389,0.8798078080319449
FOXES,0.8909431112301024,0.8777041456553885
GRAAL,0.8909336540773316,0.8949790314830967
MASTS,0.8909215329378647,0.8726564008788584
GOURD,0.8909033845284976,0.89353591237539
MAAED,0.8908933612785538,0.8864238765866334
OCTET,0.8908876337071572,0.9012006400179129
SQUEG,0.8908745468725129,0.8645602675760022
MOPUS,0.8908655559174138,0.8699722441211182
BESTS,0.8908506042920822,0.876766510083081
CHEKA,0.8908248302207977,0.8942569121468122
GWINE,0.8908180703545566,0.8894463285269791
DECKO,0.8908172711585478,0.8914061268187098
DINKS,0.8908135748770072,0.8713056458723042
SKETS,0.8908117766859872,0.8637215268998782
MONIC,0.8907941943737933,0.8956494642415649
BERET,0.8907855697168648,0.9012258302273181
TWIRP,0.8907820732343263,0.8987991733879431
ATMAS,0.8907796090466324,0.8721621129920837
DEVON,0.8907775444569429,0.8920049074259804
FOHNS,0.8907709177900365,0.8804705904305193
WROTH,0.8907648905201366,0.8987111009520966
KNOWE,0.8907566654612126,0.8840617813209932
PYRIC,0.890730491791924,0.9017160130429306
HYDRO,0.8907236320261817,0.8965816885837038
SENSE,0.890692996179177,0.8560993427221285
YIKED,0.8906913977871594,0.8885236204861712
PUPAE,0.8906825733312288,0.8912249439051356
YAWPS,0.8906633593271835,0.8743620579468113
LAMAS,0.8906625601311747,0.8749011284280841
DUNAM,0.8906612281378267,0.8897077469223627
GENES,0.8906611615381591,0.8815069343048669
STUCK,0.8906558335647673,0.8651331115972926
LINDY,0.8906554672665965,0.8927621064612888
SPOOL,0.890651304787384,0.8655917600026122
GAUZE,0.8906490070988585,0.8897379751736492
GASTS,0.8906423804319522,0.8772385932667504
SHAYS,0.8906147748698144,0.8604046294007064
ROTON,0.890608681000247,0.8990307367203278
SLEWS,0.890600689040159,0.8675890637172352
VIRGA,0.8905776455552379,0.8971013532740275
SMOOT,0.890577445756236,0.8606221981723102
CLAMP,0.890575980563553,0.8929707187139931
MIXTE,0.8905517049847853,0.8901288899047904
PIEZO,0.8905421812323467,0.8889201330416245
HAPLY,0.8905415818353404,0.8993460808232533
ABCEE,0.89052673010951,0.892560211597759
GERNE,0.8904999570432144,0.8947219047530195
JAGIR,0.8904934302758091,0.894060428513451
CURFS,0.8904903999909425,0.8880537764322267
ENDOW,0.8904892677965967,0.8892983593709911
HOVEN,0.8904835402252,0.8986924415377223
AMBRY,0.8904651587169974,0.8914643441915577
KLUGE,0.8904509063881735,0.8901107902728471
FAVOR,0.8904425148300812,0.8957380964598427
FLUEY,0.8904226348293616,0.8986918817552911
RUPEE,0.8904211030370115,0.8952402632843367
LEAVE,0.8904177730536414,0.8905733571551857
MURLY,0.8904111796865686,0.8957056290788314
ETTIN,0.8904020888319684,0.8971213188474082
JORAM,0.89039679415841,0.8906149676492403
HETHS,0.890385572114453,0.8780316183776572
LINNS,0.8903673571054187,0.8808984508021216
KINDS,0.8903339906720505,0.8708072529143673
SPOOT,0.8902947301681174,0.8632335832139908
GENRE,0.8902932316756011,0.8943649501560392
EASES,0.8902909672869094,0.8719572326222542
SNOOD,0.8902788461474426,0.8606076438290985
ELOGE,0.8902627956275986,0.8913684348016736
SPIKY,0.8902538379723332,0.8558797214149433
FLIMS,0.8902492092954486,0.878755790249523
YEESH,0.8902404181393517,0.8711567437455976
NEPER,0.8902379872514916,0.8978641501336481
PRANA,0.890221037636138,0.8942501947576375
CAMPO,0.8902015239335894,0.8934549305170058
KNOUT,0.8901940980706742,0.8917660669219897
MALAR,0.8901819436313735,0.8928255484701613
SMOCK,0.8901705550882479,0.858224836613503
SLOMO,0.8901638285218405,0.8620990908200344
BUSTY,0.8901636953225056,0.8771842943709213
AVIZE,0.8901543380692357,0.8868220684893804
NAPAS,0.8901398193417421,0.8739937211070631
GOBAN,0.8901257668119208,0.8922120269255349
BRAKY,0.8901250342155791,0.8889815225149159
GLUON,0.8901005588378091,0.8948633431139764
NONCE,0.8900974952531087,0.8932030284229528
COIGN,0.8900941652697386,0.8970847463952345
COWED,0.8900919674807143,0.8953777831682754
BUGLE,0.8900884709981759,0.8927691970387509
BOGAN,0.8900764164583763,0.8921224617365384
SEVEN,0.8900552710639763,0.8683292826854629
ALMAS,0.8900421176296646,0.8733906488344864
HOKEY,0.8900228703257856,0.8927203093730903
GYELD,0.8900128137760078,0.8939792600609231
EWERS,0.8900014252328824,0.8772010878438579
AZOIC,0.8899798469406446,0.8897459987218299
CELLO,0.8899690577945253,0.8997595734457874
SWING,0.8899485450969657,0.8637054798035163
PENIE,0.8899482120986286,0.8901645293862452
NOMIC,0.8899373230530088,0.894563299730838
GOWLS,0.8899354249624877,0.8812624959765638
ETHER,0.8899281988985746,0.9011761961850828
DOWNA,0.8899278992000715,0.8899605819871342
LURCH,0.8899126478762366,0.9034031972906532
AMMOS,0.8898865741064489,0.8687397898016971
ELBOW,0.889886440907114,0.892008825902999
CHAPT,0.8898780826488553,0.899363060890334
MONKS,0.8898499442893782,0.8685888351394092
MOBEY,0.889839621340931,0.8895754516744492
TROUT,0.8898269674041248,0.8960685546884111
REJIG,0.8898213397322293,0.8935624087438017
FLUED,0.8898158785595024,0.8956882758234631
GROUP,0.8898081529980841,0.8945261674962331
FORTH,0.8898004607364991,0.9022000382517996
BRISS,0.8897987291451465,0.8728045566289901
AMPUL,0.8897982962473084,0.8913719800904049
KAPHS,0.8897944334665993,0.8677486017101352
MIMER,0.8897892386925421,0.8942007473095456
MOHUA,0.8897846100156576,0.8922304997457656
PHOCA,0.8897544403663247,0.8969727899089888
EXULT,0.8897453162118909,0.8973176158866253
HEAME,0.8897448833140528,0.8885450788127014
KEELS,0.8897419196288533,0.8734766687347518
WHORT,0.8897383898464811,0.8974204292598276
LEDGY,0.8897298650890538,0.8938555481436214
GOLFS,0.8897233050218148,0.8837613647495673
FAKEY,0.8897224725259723,0.8910305128073556
WHITS,0.8897217732294646,0.8758721643521218
LIGHT,0.8897102181871703,0.9015561018617432
NILLS,0.8897038246190998,0.8805362715691167
BIGOT,0.8896836449198773,0.8939550028222364
TEIID,0.8896657629091801,0.892158287812137
TATOU,0.8896630656226502,0.8960416851317121
MATTS,0.8896495791900015,0.8735358190783181
LEGAL,0.8896338949683285,0.8948444971054583
UMBRA,0.8895973983505927,0.8920030414845428
KINDA,0.8895890733921673,0.8852817338327837
ASSEZ,0.8895796495392301,0.8680482719049862
KEETS,0.8895716908789758,0.8727905620682096
BLADY,0.8895543416656178,0.884687991267394
WANZE,0.8895251044116287,0.8884430118160741
ROGER,0.889508054896774,0.8954934715373957
SOYUZ,0.8894852778105226,0.8561486035760767
PALPS,0.8894576056487172,0.8744467716880706
SLAWS,0.8894546419635181,0.8622362375156857
RUMLY,0.8894474491994387,0.8941335734177982
SHIST,0.889446183805758,0.8564637610848583
SWIFT,0.8894263038050388,0.8666368738017157
PROPS,0.8894140161664033,0.8736766976568441
BASAL,0.8894092209903504,0.8720643376607625
AAHED,0.8893876093982787,0.8924909851704304
GAUJE,0.8893822814248865,0.8891134445745421
NIMBS,0.8893814489290441,0.8753517532852231
HYOID,0.8893707596824262,0.8903054079647711
DOLED,0.889369227890076,0.8932562077539196
DIDST,0.8893473498993346,0.865694946564102
LEMMA,0.8893368937515526,0.8912706594703526
ROOPS,0.8893234073189039,0.8748798566956976
DIENE,0.8893185788430172,0.8867164562040221
WINGE,0.8893184123438486,0.8891455387672659
MARIA,0.8893060248057123,0.8924364996804576
YAMUN,0.8893021620250029,0.8934528779814245
IMSHY,0.889299697837309,0.8706915645452468
MINTY,0.8892981660449587,0.8956207287434284
VEERS,0.8892881760948484,0.878789936977828
PRINK,0.8892823819237847,0.8904205365514605
QUAYS,0.8892443868135324,0.8685823043443781
BULGE,0.8892392253393085,0.8922275142394657
CARVY,0.8892387258418031,0.9007057923487072
KERNE,0.8892294351882007,0.8897629787889106
FINCA,0.8892228751209615,0.8963508716278938
EGRET,0.8892219760254517,0.9004861710415218
CEILI,0.889221276728944,0.8989497548619436
HAZED,0.8891897417864296,0.8912185997042481
NAVEW,0.8891717931760649,0.8951904426479574
SHEDS,0.8891424227227409,0.8615923011256292
FREMD,0.8891315336771207,0.8907724531065593
CHEMO,0.8891183136431418,0.8935178127434471
LIEGE,0.8891135517669224,0.8916925488293551
RUMBA,0.8890931389688641,0.8920717081294401
RUKHS,0.8890794194373792,0.87546576230705
TWIGS,0.8890309681793448,0.8777832615723355
HIKED,0.8890218440249109,0.8906528462604202
PIRAI,0.8890158833546785,0.893900890520551
INDEW,0.8890118207749671,0.8900221580545695
CULTY,0.8890090901886036,0.9045380628728967
KILTY,0.8889919074744141,0.8963245618536264
GAMUT,0.8889862465026849,0.8934913163750355
ZOEAE,0.8889859801040153,0.8859461955786517
SINUS,0.8889798529346143,0.8620018752711446
DROWN,0.8889789538391044,0.8891961057802201
PRIMY,0.888974125363218,0.8895650024023997
MALLS,0.8889524138716453,0.873383558257024
COURB,0.8889511151781307,0.89775256683569
PANDY,0.8889481514929314,0.8915641720584598
KAZIS,0.88894075892985,0.8660000279891216
YEDES,0.8889311352779105,0.8756788528192042
SHOWD,0.8888976689450412,0.8587889107100374
KAPUT,0.8888960039533563,0.8916645597077936
GLAUM,0.8888885447906074,0.8890921728421552
JELAB,0.8888823177217053,0.8908745201031866
FLUME,0.8888805195306856,0.8898336979693893
GALAS,0.8888705295805751,0.877902681824331
SUNIS,0.8888654347060191,0.8622311994738046
BIACH,0.8888535799652217,0.8953649081723571
DONNE,0.8888475526953219,0.8865274363364105
OHONE,0.8888462873016412,0.888271158609687
GRUBS,0.8888447555092911,0.8808092588014126
SNODS,0.8888421914220961,0.8588338798986794
GONEF,0.888834865458682,0.8950546021113127
SYPES,0.8888189481381731,0.860697209018095
NEMNS,0.8888136201647807,0.8732641380050287
SELLE,0.8888081256922203,0.8633220288381249
SHEEP,0.8888053285061893,0.8614642975430215
MINGS,0.8887886785893393,0.875097238873158
VIAND,0.8887885120901706,0.8871915248939912
BASTA,0.888784016612621,0.8725520947525063
VULNS,0.8887826513194393,0.8818077240645803
BETTA,0.8887770236475439,0.8941544719618973
UNDAM,0.8887600740321903,0.8869747024989622
POKEY,0.8887580760421684,0.8896187415157975
ENVOY,0.8887531476667806,0.8892783937976106
HYMEN,0.8887134209651757,0.8960250782529189
BOXER,0.8886984693398441,0.8914413931118771
TITHE,0.8886974370449995,0.8940005317933096
SHOOT,0.888696937547494,0.8615393083888062
CHAWS,0.8886821524213309,0.8760216262612598
SLOPS,0.8886818527228275,0.8633227752146999
LEEKS,0.8886720625717197,0.872150357561028
JIBER,0.8886660686016533,0.8930602839029897
TEREK,0.8886439242122425,0.8974310651260211
CAULK,0.8886184831392953,0.892950566546469
CISCO,0.8885871146959491,0.8764237366410255
MOORS,0.8885854164044305,0.8720359753509137
DENET,0.888583451714242,0.896791233807127
BLOND,0.8885814870240538,0.888787651199567
HACKS,0.8885690661860834,0.8713425915127654
BLOWS,0.8885577775424589,0.8749207208131772
CHEWS,0.8885402285300987,0.8775099011517523
AVALE,0.8885377976422384,0.8871807024336541
DUADS,0.8885243778092572,0.8662694699326862
NURDY,0.8885236785127495,0.8936200663342181
WAUKS,0.8885222133200666,0.8677523335930102
FOUDS,0.8885190165360315,0.8732618988753038
PUBIS,0.8885163525493354,0.8717844464451483
RERIG,0.8885104251789366,0.8950365024793696
MARRI,0.8884960396507781,0.8922601682146206
MANAS,0.8884907449772196,0.8719962307982965
REMEN,0.8884860830005015,0.8949165224449431
UNGOT,0.8884653705039396,0.8943322961808845
LUCID,0.8884558467515012,0.8964490201475026
SWATS,0.8884539486609804,0.8613437577261637
OXIDS,0.8884530162656369,0.8669831925325023
AUGHT,0.8884325035680771,0.8965572447508734
AMLAS,0.8884323037690749,0.8719217797349429
SPITZ,0.8884232795141421,0.8579055740335589
GAWDS,0.8883998364312169,0.8729336797764602
AGLOW,0.8883838858108742,0.8921241410838319
GREGO,0.8883648716058312,0.8914326231871212
KEREL,0.8883585113375942,0.8944142110099874
ROUGH,0.8883506192770073,0.8971862536094304
WIZES,0.8883450582047793,0.8730676543716676
BOBAS,0.8883445920071074,0.8711614085991911
GIGAS,0.8883342690586603,0.8730833282797418
BAHUT,0.8883272760935832,0.8960088445624136
BONGS,0.8883194173328297,0.876798417681661
BELLS,0.888282454517422,0.8773985044479379
FLOBS,0.8882742294584982,0.8770264357253149
PHESE,0.8882730306644848,0.8628389365999747
CAMPI,0.8882666037965806,0.8917722245287331
OCHRY,0.8882464240973581,0.899566075318726
DUVET,0.8882438267103295,0.8949833231484029
BLANK,0.8882416622211389,0.8850052013117568
TATHS,0.8882284421871596,0.8745962335972085
BELIE,0.8882137236606641,0.8897517831402861
MILLE,0.8882097609804537,0.8886577816755222
BILKS,0.8881991383335031,0.8734897303248138
VOWER,0.8881979395394899,0.8922204236620034
MYOPS,0.8881866508958653,0.8656141512998614
HERYE,0.8881866175960318,0.8938729013989896
RAVER,0.8881749626542365,0.8941761168825717
ENEMA,0.88815411695834,0.8883812491544953
DUOMI,0.8881523853669874,0.8821260536738055
DUDES,0.8881492884824533,0.8716655859755842
BOGEY,0.8881130915632207,0.8918084237926192
SOOTH,0.8881026687152724,0.862529750103793
