guess,avg_correct,avg_present,avg_absent,avg_tile_score,guess_pool_shrink,solution_pool_shrink
MUSTS,0.2367170626349892,0.9114470842332614,3.8518358531317496,1.3848812095032397,0.8451858763417335,0.8198599610951209
MUSTY,0.37840172786177106,0.6829373650107992,3.9386609071274297,1.4397408207343412,0.8944706625135114,0.8783223320536084
MUTCH,0.3002159827213823,0.6712742980561555,4.028509719222463,1.27170626349892,0.835688963569316,0.8507554730394786
MUTED,0.36285097192224625,0.8673866090712743,3.7697624190064793,1.5930885529157668,0.9036588858275242,0.9063241420168028
MUTER,0.4034557235421166,1.0285097192224621,3.5680345572354213,1.8354211663066955,0.9246053803207308,0.9302867485503968
MUTES,0.32742980561555074,1.0099352051835853,3.662634989200864,1.6647948164146869,0.927449019619596,0.9186322649263652
MUTHA,0.2142548596112311,0.9563714902807775,3.8293736501079914,1.3848812095032397,0.8838244059809166,0.8900947431764853
MUTIS,0.25831533477321816,0.9023758099352052,3.8393088552915766,1.4190064794816415,0.9110142862946544,0.8989525537740999
MUTON,0.28768898488120953,0.8548596112311015,3.857451403887689,1.4302375809935206,0.8953454491448268,0.8989527403682436
MUTTS,0.2501079913606911,0.9192224622030237,3.830669546436285,1.419438444924406,0.843834236091825,0.8215805456945734
MUXED,0.3200863930885529,0.6380129589632829,4.0419006479481645,1.2781857451403889,0.8383433266134269,0.8367661368947934
MUXES,0.28466522678185746,0.780561555075594,3.9347732181425488,1.349892008639309,0.8825953424188601,0.8645445936679278
MUZAK,0.2505399568034557,0.5706263498920087,4.178833693304536,1.07170626349892,0.8077405130438778,0.7962188562711959
MUZZY,0.2971922246220302,0.23930885529157667,4.463498920086393,0.8336933045356372,0.6513673244715816,0.6470862857969203
MVULE,0.3771058315334773,0.7494600431965442,3.8734341252699784,1.503671706263499,0.8820872868560895,0.8842754316155786
MYALL,0.326133909287257,0.9352051835853131,3.73866090712743,1.5874730021598271,0.8506987970102078,0.8489089373929999
MYLAR,0.26652267818574515,1.0764578833693303,3.6570194384449244,1.6095032397408207,0.919267816576524,0.9215524632759402
MYNAH,0.24665226781857452,0.8561555075593953,3.8971922246220303,1.3494600431965442,0.8833419912900956,0.8893690785514696
MYNAS,0.2021598272138229,1.0038876889848811,3.793952483801296,1.408207343412527,0.9177185085137683,0.9061817706851271
MYOID,0.28077753779697623,0.7580993520518359,3.961123110151188,1.3196544276457884,0.8834528131366511,0.8771329809813919
MYOMA,0.2185745140388769,0.9023758099352052,3.879049676025918,1.339524838012959,0.8488870196582238,0.8451522374970262
MYOPE,0.36630669546436284,0.8388768898488121,3.794816414686825,1.5714902807775377,0.9036219896117836,0.8973493368910617
MYOPS,0.19870410367170627,0.8172786177105832,3.9840172786177104,1.2146868250539957,0.8881866508958653,0.8656141512998614
MYOPY,0.3403887688984881,0.588768898488121,4.070842332613391,1.2695464362850972,0.7797588292844067,0.7748861075995129
MYRRH,0.252267818574514,0.9434125269978402,3.804319654427646,1.4479481641468683,0.8017770789252677,0.8171631159356063
MYSID,0.2099352051835853,0.8051835853131749,3.9848812095032398,1.2250539956803457,0.8931547529851636,0.8728609080604004
MYTHI,0.12095032397408208,0.9192224622030237,3.9598272138228943,1.1611231101511879,0.8640130695187308,0.8746654600245372
MYTHS,0.13174946004319654,0.8958963282937366,3.972354211663067,1.1593952483801295,0.8819264486593152,0.8679064603557417
MYTHY,0.2734341252699784,0.6673866090712743,4.059179265658747,1.214254859611231,0.7684553339340623,0.7840336989023599
MYXOS,0.13390928725701945,0.7485961123110151,4.117494600431965,1.016414686825054,0.8528797696184305,0.8267163629069502
MZEES,0.27645788336933047,1.0466522678185746,3.676889848812095,1.5995680345572354,0.8383917778714612,0.8100124551590948
NAAMS,0.3248380129589633,1.0937365010799136,3.581425485961123,1.7434125269978402,0.8922605858506343,0.8730851942211794
NAANS,0.37408207343412525,1.1533477321814254,3.472570194384449,1.9015118790496761,0.8585856628231998,0.8354575521647253
NABES,0.3248380129589633,1.1438444924406048,3.5313174946004318,1.7935205183585312,0.9423467325204178,0.936310380698702
NABIS,0.2557235421166307,1.0362850971922246,3.7079913606911448,1.5477321814254859,0.9283567064866076,0.9202532082530588
NABKS,0.21123110151187904,0.8885529157667387,3.9002159827213823,1.3110151187904968,0.8992600776951721,0.8818609033955469
NABLA,0.26954643628509717,1.148596112311015,3.581857451403888,1.6876889848812096,0.8584366460673896,0.8627437735866659
NABOB,0.23369330453563714,0.91792656587473,3.848380129589633,1.3853131749460044,0.8595561198767373,0.8620597194557048
NACHE,0.3667386609071274,1.076889848812095,3.5563714902807777,1.81036717062635,0.9280005647651796,0.932418586642658
NACHO,0.20863930885529158,1.0695464362850973,3.7218142548596114,1.4868250539956804,0.9046053337009632,0.9131200873260592
NACRE,0.4203023758099352,1.2211663066954643,3.3585313174946005,2.0617710583153346,0.9497724955361572,0.95219681950282
NADAS,0.265658747300216,1.1840172786177106,3.5503239740820733,1.7153347732181425,0.8954215725646668,0.88126529488872
NADIR,0.33952483801295896,1.0915766738660908,3.5688984881209502,1.7706263498920087,0.9335148840266692,0.9345043359814152
NAEVE,0.4267818574514039,1.1801295896328294,3.3930885529157666,2.033693304535637,0.8848966939259106,0.8862891556148511
NAEVI,0.24838012958963282,1.1818574514038878,3.5697624190064796,1.6786177105831535,0.9209566509424852,0.9236223521124788
NAFFS,0.18876889848812095,0.8872570194384449,3.923974082073434,1.2647948164146867,0.8683294272628402,0.8536185735810683
NAGAS,0.26220302375809934,1.1572354211663067,3.580561555075594,1.6816414686825054,0.8816640126699207,0.868234866048729
NAGGY,0.36630669546436284,0.7032397408207344,3.9304535637149027,1.43585313174946,0.8255261540223867,0.8335425364674929
NAGOR,0.3248380129589633,1.087257019438445,3.587904967602592,1.7369330453563714,0.9270700009124152,0.9309056813251918
NAHAL,0.2889848812095032,1.177537796976242,3.533477321814255,1.7555075593952483,0.8738943289717211,0.8832066203602199
NAIAD,0.383585313174946,1.0786177105831534,3.537796976241901,1.8457883369330454,0.8791420830644371,0.8777145949274381
NAIFS,0.29287257019438445,0.9732181425485961,3.7339092872570196,1.558963282937365,0.9241292259986454,0.9152653601966704
NAIKS,0.301511879049676,0.9624190064794816,3.7360691144708422,1.5654427645788338,0.9255124677907358,0.9123574770605823
NAILS,0.34773218142548595,1.1088552915766738,3.54341252699784,1.8043196544276459,0.9472129038187584,0.941950002099184
NAIRA,0.35550755939524836,1.3084233261339093,3.3360691144708423,2.019438444924406,0.9087249893274034,0.912897480512574
NAIRU,0.3282937365010799,1.1403887688984882,3.5313174946004318,1.7969762419006479,0.938414821356382,0.941043154560594
NAIVE,0.4652267818574514,0.9650107991360691,3.5697624190064796,1.895464362850972,0.9277407594626474,0.9284695081844856
NAKED,0.3408207343412527,0.9926565874730021,3.666522678185745,1.6742980561555076,0.9175566713219834,0.916891341565245
NAKER,0.38142548596112313,1.15377969762419,3.464794816414687,1.9166306695464363,0.9366364437376,0.9380554091309844
NAKFA,0.19524838012958964,1.0043196544276458,3.8004319654427645,1.3948164146868252,0.7913747436745302,0.7916853649548209
NALAS,0.2816414686825054,1.2881209503239741,3.4302375809935204,1.851403887688985,0.910247124725859,0.901435002262454
NALED,0.38401727861771057,1.1421166306695465,3.4738660907127428,1.9101511879049675,0.939830597085998,0.9421815654315692
NALLA,0.29330453563714903,1.2894168466522677,3.417278617710583,1.876025917926566,0.8215929441648369,0.8298031898268873
NAMED,0.3619870410367171,1.0129589632829374,3.6250539956803456,1.7369330453563714,0.924122366232903,0.9242524805358984
NAMER,0.40259179265658745,1.1740820734341253,3.423326133909287,1.9792656587473003,0.9418140017808752,0.9438680033027164
NAMES,0.3265658747300216,1.1555075593952484,3.51792656587473,1.8086393088552917,0.9447480834280712,0.9376848331615112
NAMMA,0.2306695464362851,1.0496760259179265,3.7196544276457884,1.5110151187904968,0.7688364172309323,0.7699346454011542
NAMUS,0.22462203023758098,0.9987041036717063,3.7766738660907127,1.4479481641468683,0.9199529606549144,0.908583050720953
NANAS,0.29330453563714903,1.2341252699784018,3.472570194384449,1.8207343412526997,0.8509142802340844,0.8310005644472848
NANCE,0.45615550755939527,1.0613390928725701,3.4825053995680344,1.9736501079913606,0.9055229772182516,0.9090935722982334
NANCY,0.4302375809935205,0.811231101511879,3.7585313174946005,1.6717062634989202,0.8509374569183401,0.8628721503575612
NANDU,0.23758099352051837,0.9874730021598273,3.7749460043196543,1.4626349892008639,0.853542436309073,0.8562878028073089
NANNA,0.31360691144708425,1.1844492440604752,3.5019438444924407,1.8116630669546436,0.7007868750703458,0.7090577462226348
NANNY,0.4431965442764579,0.8423326133909287,3.7144708423326134,1.7287257019438445,0.7860540962458434,0.7950244671570983
NANOS,0.27991360691144707,1.1455723542116631,3.57451403887689,1.7053995680345573,0.9112446545441952,0.8997209484580326
NANUA,0.27041036717062633,1.1874730021598272,3.5421166306695464,1.72829373650108,0.7974980835945704,0.8058448749585995
NAPAS,0.25831533477321816,1.1809935205183586,3.5606911447084233,1.6976241900647948,0.8901398193417421,0.8739937211070631
NAPED,0.36069114470842334,1.034989200863931,3.6043196544276457,1.7563714902807774,0.9263238515386852,0.9283629629284084
NAPES,0.3252699784017279,1.177537796976242,3.4971922246220304,1.8280777537796977,0.9459419157660726,0.939122167850762
NAPOO,0.25442764578833693,1.106695464362851,3.638876889848812,1.6155507559395248,0.8720408269281102,0.8761563472330419
NAPPA,0.22159827213822894,1.1002159827213822,3.678185745140389,1.5434125269978403,0.7763405680552031,0.7832746339256144
NAPPE,0.3771058315334773,1.008207343412527,3.6146868250539956,1.7624190064794816,0.8996701318473618,0.9005606221048752
NAPPY,0.3511879049676026,0.7580993520518359,3.8907127429805617,1.460475161987041,0.8383915447726253,0.8455381141862862
NARAS,0.30367170626349893,1.347732181425486,3.3485961123110153,1.9550755939524838,0.9203946163492859,0.9135421632792052
NARCO,0.30842332613390927,1.1676025917926567,3.523974082073434,1.7844492440604751,0.9340717571456448,0.9399950552551908
NARCS,0.29892008639308854,1.1533477321814254,3.547732181425486,1.7511879049676027,0.9424498954052224,0.9403344700026591
NARDS,0.2630669546436285,1.1555075593952484,3.581425485961123,1.6816414686825054,0.9424210577492376,0.937340566966306
NARES,0.37062634989200866,1.3442764578833692,3.285097192224622,2.0855291576673864,0.9604314060055584,0.9575509518633758
NARIC,0.2993520518358531,1.1654427645788337,3.535205183585313,1.76414686825054,0.9328518510378558,0.9391673236335478
NARIS,0.301511879049676,1.2367170626349893,3.461771058315335,1.8397408207343413,0.9516720512497762,0.9477588643880412
NARKS,0.2570194384449244,1.0889848812095033,3.6539956803455724,1.603023758099352,0.9322083983512586,0.9231916928287208
NARKY,0.3987041036717063,0.860475161987041,3.7408207343412525,1.6578833693304535,0.9073950938689014,0.9109063344046948
NARRE,0.46652267818574517,1.3429805615550756,3.190496760259179,2.276025917926566,0.929089968824696,0.9311486269003448
NASAL,0.31965442764578833,1.2501079913606912,3.4302375809935204,1.8894168466522678,0.9134820703705406,0.9023121813321888
NASHI,0.19870410367170627,1.1416846652267818,3.659611231101512,1.5390928725701944,0.9329817869889558,0.9239354570856796
NASTY,0.39913606911447086,0.9663066954643629,3.634557235421166,1.7645788336933046,0.9370899208729352,0.930714049139568
NATAL,0.3330453563714903,1.2578833693304536,3.4090712742980562,1.9239740820734341,0.8980219232785152,0.9056805788150336
NATCH,0.3209503239740821,0.9546436285097192,3.7244060475161986,1.5965442764578834,0.9027573261299134,0.9144120651773344
NATES,0.34816414686825053,1.293304535637149,3.3585313174946005,1.98963282937365,0.9561567729530759,0.9525965041587172
NATIS,0.2790496760259179,1.1857451403887689,3.535205183585313,1.7438444924406047,0.9446953697913232,0.9394181061627379
NATTY,0.41252699784017277,0.9740820734341252,3.613390928725702,1.7991360691144709,0.8738566002601383,0.8845372231992498
NAUCH,0.34427645788336936,0.8406047516198704,3.81511879049676,1.529157667386609,0.8912208984428331,0.9020593462674176
NAUNT,0.4064794816414687,0.9468682505399568,3.6466522678185744,1.759827213822894,0.8817544550182517,0.8908879548815359
NAVAL,0.3062634989200864,1.0609071274298056,3.632829373650108,1.6734341252699785,0.8419957522732132,0.8502845094206718
NAVAR,0.3304535637149028,1.1183585313174946,3.5511879049676027,1.7792656587473001,0.8614639339491139,0.8699688854265308
NAVEL,0.3732181425485961,1.057451403887689,3.569330453563715,1.8038876889848812,0.9230217734292636,0.9281431550270794
NAVES,0.32138228941684666,1.096328293736501,3.582289416846652,1.7390928725701944,0.9340644977818984,0.9274781334987802
NAVEW,0.31317494600431967,0.9213822894168466,3.7654427645788338,1.5477321814254859,0.8891717931760649,0.8951904426479574
NAVVY,0.34557235421166305,0.5935205183585314,4.060907127429806,1.2846652267818575,0.8057786533414052,0.8153742378795441
NAWAB,0.23369330453563714,0.9883369330453564,3.7779697624190063,1.4557235421166306,0.8033528603558153,0.808338705689722
NAZES,0.3049676025917927,1.0634989200863931,3.631533477321814,1.6734341252699785,0.9294957938980052,0.9200005597824312
NAZIR,0.3118790496760259,0.9745140388768898,3.7136069114470844,1.5982721382289418,0.9103690354170372,0.9132934332855962
NAZIS,0.23585313174946004,0.9559395248380129,3.808207343412527,1.4276457883369331,0.9116649650451644,0.8988762367693091
NDUJA,0.1244060475161987,0.8747300215982722,4.000863930885529,1.1235421166306696,0.8508250366797667,0.8498281001450769
NEAFE,0.4514038876889849,1.180561555075594,3.368034557235421,2.083369330453564,0.8956613646671449,0.8952856056612664
NEALS,0.3386609071274298,1.2946004319654427,3.3667386609071275,1.9719222462203023,0.9574442444234434,0.952495743321096
NEAPS,0.29028077753779696,1.2125269978401727,3.4971922246220304,1.7930885529157667,0.9469244606592436,0.9380473855828034
NEARS,0.33434125269978404,1.3805615550755939,3.285097192224622,2.049244060475162,0.9610110895106192,0.9563304395691542
NEATH,0.3732181425485961,1.1650107991360692,3.461771058315335,1.9114470842332614,0.9367618842111504,0.9421179368285528
NEATS,0.3287257019438445,1.3127429805615551,3.3585313174946005,1.970194384449244,0.9571261644119348,0.9519568594339664
NEBEK,0.33131749460043197,1.0211663066954644,3.647516198704104,1.6838012958963282,0.8238705195906252,0.8264209843774053
NEBEL,0.34989200863930886,1.1952483801295897,3.4548596112311016,1.8950323974082073,0.8720621388216787,0.8806820015953799
NECKS,0.18401727861771058,1.057451403887689,3.7585313174946005,1.42548596112311,0.9110260078361168,0.8996153361726743
NEDDY,0.33995680345572354,0.8535637149028078,3.806479481641469,1.5334773218142548,0.8476424050738292,0.8495881400762237
NEEDS,0.24233261339092874,1.334341252699784,3.423326133909287,1.8190064794816414,0.8975121361243922,0.8853854801767047
NEEDY,0.38401727861771057,1.1058315334773219,3.5101511879049676,1.873866090712743,0.856857534653472,0.8601480624530599
NEELD,0.31792656587473,1.27170626349892,3.41036717062635,1.90755939524838,0.8824660058647668,0.8883056785262795
NEELE,0.45010799136069113,1.43585313174946,3.1140388768898486,2.3360691144708423,0.8569711536860585,0.8620977846610284
NEEMB,0.23110151187904968,1.1628509719222462,3.606047516198704,1.6250539956803456,0.8360824011044888,0.8377397851368436
NEEMS,0.24190064794816415,1.3036717062634988,3.454427645788337,1.7874730021598273,0.8936595451642314,0.8783549860287634
NEEPS,0.23412526997840172,1.3321814254859612,3.433693304535637,1.8004319654427645,0.8944739258972142,0.8794529059705462
NEESE,0.45399568034557236,1.4190064794816415,3.1269978401727863,2.326997840172786,0.882670966341194,0.8580626863025903
NEEZE,0.38876889848812096,1.2323974082073434,3.3788336933045358,2.0099352051835853,0.7637800039826601,0.7625671622296134
NEGRO,0.24017278617710583,1.2354211663066954,3.524406047516199,1.7157667386609072,0.9270855519347536,0.9305313734728436
NEGUS,0.2004319654427646,1.087257019438445,3.7123110151187904,1.488120950323974,0.9176709230514102,0.9084557935149205
NEIFS,0.2660907127429806,1.0634989200863931,3.6704103671706263,1.5956803455723543,0.9251478679115476,0.9169307129295748
NEIGH,0.3282937365010799,0.9382289416846652,3.733477321814255,1.5948164146868251,0.9019351865356784,0.9066447107557528
NEIST,0.4185745140388769,1.109719222462203,3.47170626349892,1.9468682505399568,0.952114106542152,0.9436718928576427
NEIVE,0.43844492440604754,1.0552915766738662,3.5062634989200863,1.932181425485961,0.8613714603109273,0.8630393387103545
NELIS,0.2526997840172786,1.2673866090712742,3.479913606911447,1.7727861771058315,0.9472460371532904,0.94325298900494
NELLY,0.3961123110151188,1.0375809935205185,3.566306695464363,1.829805615550756,0.8770181863711773,0.8854498551562958
NEMAS,0.232829373650108,1.249244060475162,3.51792656587473,1.714902807775378,0.9432424314472976,0.9352520187153924
NEMNS,0.241036717062635,1.0859611231101511,3.673002159827214,1.568034557235421,0.8888136201647807,0.8732641380050287
NEMPT,0.2777537796976242,0.9822894168466523,3.7399568034557236,1.5377969762419006,0.908568180410507,0.91274969795073
NENES,0.3334773218142549,1.320950323974082,3.345572354211663,1.9879049676025917,0.8604673365261214,0.8467754199534447
NEONS,0.3200863930885529,1.1688984881209503,3.5110151187904965,1.8090712742980561,0.916116786512768,0.903313258913369
NEPER,0.37451403887688983,1.2863930885529158,3.3390928725701943,2.0354211663066955,0.8902379872514916,0.8978641501336481
NEPIT,0.323110151187905,1.0876889848812095,3.5892008639308854,1.7339092872570194,0.9255368765688382,0.9301087377372662
NERAL,0.3287257019438445,1.3991360691144707,3.2721382289416847,2.05658747300216,0.9533642821987748,0.9560902929061572
NERDS,0.23628509719222462,1.2457883369330454,3.51792656587473,1.7183585313174945,0.9420610865469335,0.9379115450461588
NERDY,0.3779697624190065,1.0172786177105833,3.6047516198704104,1.7732181425485962,0.9201324800583944,0.9235419300365258
NERKA,0.24233261339092874,1.2928725701943844,3.464794816414687,1.7775377969762418,0.933947049268436,0.9358220638245268
NERKS,0.2302375809935205,1.1792656587473003,3.590496760259179,1.6397408207343414,0.9337793513059196,0.9258861122643663
NEROL,0.31533477321814257,1.3105831533477321,3.3740820734341255,1.9412526997840174,0.9481040073685872,0.9509341369321124
NERTS,0.26652267818574515,1.3438444924406048,3.38963282937365,1.876889848812095,0.9522136397450832,0.949952838330169
NERTZ,0.2526997840172786,1.1058315334773219,3.6414686825053995,1.611231101511879,0.9107860159346364,0.9187152993203308
NERVE,0.3939524838012959,1.1818574514038878,3.4241900647948165,1.9697624190064795,0.8724320999740927,0.8789731724269834
NERVY,0.36803455723542117,0.9317494600431966,3.700215982721382,1.6678185745140388,0.9017675218729956,0.9092295994290219
NESTS,0.2306695464362851,1.285097192224622,3.4842332613390927,1.7464362850971922,0.9120087192284564,0.9023829005126676
NETES,0.32138228941684666,1.383585313174946,3.295032397408207,2.026349892008639,0.9164087927544888,0.910908386940276
NETOP,0.24967602591792656,1.172354211663067,3.5779697624190065,1.6717062634989202,0.9276704302138716,0.9322426283651086
NETTS,0.24406047516198703,1.2928725701943844,3.4630669546436286,1.7809935205183585,0.9104838865434706,0.9030706865265034
NETTY,0.3857451403887689,1.0643628509719223,3.5498920086393086,1.83585313174946,0.8778980345772153,0.8875160121099599
NEUKS,0.23110151187904968,1.014254859611231,3.754643628509719,1.4764578833693305,0.9159041004749224,0.9020205346855188
NEUME,0.4043196544276458,1.07170626349892,3.523974082073434,1.8803455723542117,0.8692000181151095,0.8686487318595507
NEUMS,0.2367170626349892,1.0501079913606912,3.7131749460043197,1.5235421166306695,0.9228874419001152,0.911937826831305
NEVEL,0.3464362850971922,1.147732181425486,3.505831533477322,1.8406047516198705,0.8526931906502059,0.8654493886709366
NEVER,0.37062634989200866,1.205183585313175,3.4241900647948165,1.9464362850971921,0.8633056811514283,0.8743172753523131
NEVES,0.2946004319654428,1.186609071274298,3.5187904967602592,1.7758099352051835,0.8735297956922002,0.8629303677304089
NEVUS,0.19265658747300216,1.029805615550756,3.777537796976242,1.4151187904967601,0.9090049743291584,0.8996528415955667
NEWBS,0.15766738660907129,1.0021598272138228,3.840172786177106,1.3174946004319654,0.8993014693884617,0.8885657907626568
NEWED,0.3200863930885529,1.0734341252699784,3.6064794816414687,1.7136069114470842,0.8277242427451318,0.8342734257285335
NEWEL,0.3365010799136069,1.1771058315334773,3.4863930885529157,1.850107991360691,0.8609187490717672,0.8720283249910201
NEWER,0.36069114470842334,1.2345572354211662,3.40475161987041,1.955939524838013,0.8709606136226956,0.8798391558480938
NEWIE,0.3831533477321814,1.1300215982721382,3.4868250539956804,1.8963282937365011,0.8715812559232079,0.8710988995610373
NEWLY,0.358963282937365,0.8786177105831533,3.762419006479482,1.5965442764578834,0.8952951996957726,0.902293335323671
NEWSY,0.36285097192224625,0.8617710583153347,3.775377969762419,1.5874730021598271,0.916400234697228,0.9009192560491488
NEWTS,0.20734341252699784,1.125269978401728,3.6673866090712743,1.5399568034557236,0.9231688920945528,0.9170840933157312
NEXTS,0.20129589632829373,1.0634989200863931,3.7352051835853133,1.4660907127429805,0.9129648573535024,0.9046197911078562
NEXUS,0.17667386609071276,0.9974082073434125,3.8259179265658747,1.350755939524838,0.9007582372133632,0.8877977692670115
NGAIO,0.2470842332613391,1.0829373650107992,3.6699784017278616,1.5771058315334774,0.91829676012598,0.9160962639187571
NGANA,0.26004319654427643,1.1300215982721382,3.6099352051835853,1.650107991360691,0.7659009369907207,0.7673786788201652
NGATI,0.2185745140388769,1.1088552915766738,3.6725701943844493,1.5460043196544277,0.9169762552205816,0.9202433187634408
NGOMA,0.183585313174946,0.9956803455723542,3.8207343412526997,1.3628509719222461,0.8923393399573363,0.8903235075967142
NGWEE,0.35291576673866093,1.01036717062635,3.636717062634989,1.7161987041036717,0.8237039871222884,0.8283636160079116
NICAD,0.2488120950323974,1.014254859611231,3.7369330453563716,1.511879049676026,0.9082279560095876,0.9111016984731932
NICER,0.3563714902807775,1.1719222462203023,3.47170626349892,1.8846652267818575,0.9347069847733184,0.9409022759820682
NICHE,0.3226781857451404,1.0077753779697625,3.6695464362850974,1.6531317494600433,0.9137707466288916,0.9184158157196236
NICHT,0.2488120950323974,0.9136069114470843,3.8375809935205183,1.411231101511879,0.8834626698874265,0.8973459781964743
NICKS,0.16673866090712744,0.8980561555075594,3.935205183585313,1.2315334773218143,0.8871735034555237,0.8729015855837364
NICOL,0.25183585313174944,1.0293736501079913,3.718790496760259,1.5330453563714903,0.916361040792962,0.92324300621825
NIDAL,0.2734341252699784,1.0760259179265659,3.6505399568034558,1.6228941684665226,0.9221632704166276,0.9228502255456712
NIDED,0.32397408207343414,0.9688984881209504,3.7071274298056154,1.6168466522678187,0.8724447872107326,0.8733813191272992
NIDES,0.28855291576673864,1.1114470842332613,3.6,1.6885529157667387,0.9363163657360696,0.9284055063931818
NIDOR,0.2842332613390929,1.0449244060475162,3.670842332613391,1.613390928725702,0.9226739566662604,0.9229162798725562
NIDUS,0.18660907127429804,0.9546436285097192,3.858747300215983,1.3278617710583154,0.91067329599756,0.8972106974422606
NIECE,0.4285097192224622,1.1943844492440605,3.3771058315334774,2.051403887688985,0.8943750253911232,0.8976462081737565
NIEFS,0.21036717062634988,1.1192224622030238,3.6704103671706263,1.5399568034557236,0.9233189744450416,0.9143422789675744
NIEVE,0.3827213822894168,1.1110151187904969,3.5062634989200863,1.8764578833693304,0.8598337738901332,0.8611946690053133
NIFES,0.26695464362850974,1.062634989200864,3.6704103671706263,1.5965442764578834,0.9240569653595152,0.9178142362001968
NIFFS,0.1447084233261339,0.8181425485961124,4.037149028077754,1.1075593952483802,0.8369571211361371,0.8184004217027651
NIFFY,0.2863930885529158,0.5896328293736501,4.123974082073434,1.1624190064794817,0.7780341642973835,0.7859128885239937
NIFTY,0.33131749460043197,0.7434125269978402,3.9252699784017278,1.406047516198704,0.8711534196598223,0.8813231390732803
NIGER,0.3611231101511879,1.1032397408207344,3.535637149028078,1.8254859611231102,0.9254865605201168,0.9300055511757764
NIGHS,0.15982721382289417,0.9174946004319654,3.9226781857451405,1.2371490280777537,0.8912358500681647,0.8806605432688495
NIGHT,0.25356371490280777,0.8449244060475162,3.901511879049676,1.3520518358531317,0.8751341150802292,0.8863111737238126
NIHIL,0.24276457883369332,0.9974082073434125,3.759827213822894,1.482937365010799,0.8451349941958389,0.8572478296768656
NIKAB,0.183585313174946,0.9287257019438445,3.8876889848812093,1.2958963282937366,0.8820886521492712,0.8803043350484444
NIKAH,0.23887688984881209,0.9218142548596112,3.8393088552915766,1.3995680345572354,0.8921110362974847,0.8942119429581702
NIKAU,0.17926565874730022,1.0151187904967602,3.8056155507559395,1.3736501079913608,0.8985372049051987,0.8970254094575241
NILLS,0.2371490280777538,1.106695464362851,3.6561555075593954,1.5809935205183585,0.8897038246190998,0.8805362715691167
NIMBI,0.1447084233261339,0.8958963282937366,3.9593952483801296,1.1853131749460044,0.7787096514240008,0.7795800698795069
NIMBS,0.15550755939524838,0.8725701943844493,3.9719222462203025,1.183585313174946,0.8893814489290441,0.8753517532852231
NIMPS,0.16673866090712744,0.895464362850972,3.9377969762419007,1.2289416846652268,0.8953983292807438,0.8777284028940752
NINER,0.39222462203023756,1.1801295896328294,3.427645788336933,1.9645788336933045,0.9065377230506112,0.9124222252284612
NINES,0.3161987041036717,1.1615550755939525,3.522246220302376,1.793952483801296,0.9108204479626828,0.9017482938297984
NINJA,0.191792656587473,0.967170626349892,3.841036717062635,1.350755939524838,0.8152573844046224,0.8165035056374756
NINNY,0.39913606911447086,0.7732181425485961,3.827645788336933,1.5714902807775377,0.7436700679116809,0.7514073396806441
NINON,0.27645788336933047,1.0064794816414686,3.7170626349892006,1.5593952483801297,0.7928287476132343,0.7951612406644617
NINTH,0.2833693304535637,0.923110151187905,3.793520518358531,1.4898488120950324,0.8356206323105623,0.8509105327729289
NIPAS,0.2142548596112311,1.111879049676026,3.673866090712743,1.540388768898488,0.9318599155915815,0.9213136227719492
NIPPY,0.3071274298056155,0.6889848812095032,4.003887688984881,1.3032397408207343,0.8074953263683402,0.8129695991491307
NIQAB,0.17883369330453563,0.8587473002159827,3.9624190064794815,1.216414686825054,0.8581314863913571,0.8608138303579342
NIRLS,0.2591792656587473,1.1663066954643628,3.57451403887689,1.6846652267818574,0.9426313794988908,0.938652137202674
NIRLY,0.4008639308855292,0.9377969762419006,3.66133909287257,1.7395248380129589,0.9227487147929184,0.9272335085763334
NISEI,0.27991360691144707,1.2397408207343412,3.480345572354212,1.7995680345572354,0.91206769323394,0.9008324897723085
NISSE,0.39481641468682505,1.1123110151187905,3.4928725701943844,1.9019438444924406,0.9226592381397648,0.9045141788224976
NISUS,0.18876889848812095,1.0596112311015118,3.751619870410367,1.4371490280777537,0.8763433319414002,0.8577079708353352
NITER,0.3801295896328294,1.2427645788336934,3.3771058315334774,2.003023758099352,0.9443512826096946,0.9496012949633575
NITES,0.3041036717062635,1.2241900647948165,3.47170626349892,1.8323974082073433,0.9462901987267476,0.942469480195364
NITID,0.27041036717062633,0.9740820734341252,3.7555075593952485,1.514902807775378,0.8436435945438887,0.8482222709440262
NITON,0.26436285097192225,1.0691144708423326,3.666522678185745,1.597840172786177,0.8763861555275394,0.8829968885426531
NITRE,0.4,1.2228941684665227,3.3771058315334774,2.0228941684665225,0.9495076286589026,0.9516327454062854
NITRO,0.24190064794816415,1.2155507559395249,3.542548596112311,1.6993520518358531,0.9347246003853458,0.9399137002085188
NITRY,0.37408207343412525,0.9727861771058315,3.653131749460043,1.720950323974082,0.9223607051306388,0.9292280133788
NITTY,0.36846652267818575,0.9049676025917927,3.7265658747300217,1.6419006479481641,0.8488533868261863,0.8606791093861519
NIVAL,0.26220302375809934,0.991792656587473,3.7460043196544275,1.5161987041036717,0.9014192389123208,0.9066883737853888
NIXED,0.2967602591792657,0.8522678185745141,3.85097192224622,1.4457883369330453,0.8758573541683732,0.8761654903460855
NIXER,0.33736501079913606,1.013390928725702,3.649244060475162,1.688120950323974,0.9085452368250876,0.9132572340217102
